"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IGFBP2",907.519440206423,4.30302526309933,0.335306526401502,12.8331091830489,1.06983070348933e-37,3.69590847032115e-35
"TLX1",407.847809221174,9.34429527452665,0.729011585428553,12.8177596368836,1.30414504706485e-37,4.43152762878036e-35
"KIF17",380.678310837621,4.24836365490394,0.332496269577915,12.7771768997499,2.19907659468768e-37,7.35200962172359e-35
"BCHE",78.2833001145824,6.03683135798904,0.474756165656501,12.7156460404073,4.8409202521228e-37,1.5927396029524e-34
"CXCR1",246.632984650797,5.52221795787158,0.438936256115113,12.5809109658587,2.68910879613448e-36,8.70935111348056e-34
"INSR",1686.78152212072,3.63434189405288,0.288913588186732,12.5793387457565,2.74316402044869e-36,8.74773904859392e-34
"PLCE1",385.014776260655,3.70215085128263,0.29435220545049,12.5772825300109,2.81549248238841e-36,8.84235275377983e-34
"LEPREL1",844.985989217001,4.27497781520378,0.340656261852912,12.5492418426455,4.01334170454682e-36,1.24162010226637e-33
"LOC101928658",182.155197380989,8.1757068319933,0.652166577489592,12.5362248146238,4.72996768100957e-36,1.44180544252892e-33
"PRKACA",1780.8237443106,1.58061245786518,0.12616652930326,12.5279855647447,5.24787298957072e-36,1.57649146851916e-33
"DHCR24",4057.08698414455,3.87346741071672,0.313693872756042,12.3479218025055,4.99860215478326e-35,1.48015750663354e-32
"IGSF21",155.749545957189,5.62067633875707,0.455681083225635,12.3346712112119,5.89289744184246e-35,1.72039405879592e-32
"CDH19",71.1378502462114,5.58965430391088,0.454173140478925,12.3073202832219,8.27244413108163e-35,2.3815447492925e-32
"SEMA6B",414.073324768683,4.31088535247314,0.350761861280527,12.2900629410945,1.02426251905236e-34,2.90834431437224e-32
"MATN2",562.926115989382,-1.64489097529069,0.134477132594057,-12.2317522954336,2.10351311979994e-34,5.89211080367745e-32
"C1orf115",1083.00219411062,2.60528318483693,0.214488457292944,12.1464959826658,5.98772770029221e-34,1.65484826362209e-31
"GATA6-AS1",180.760897441489,4.739051610915,0.390401467914229,12.1389185246511,6.56884940310778e-34,1.79156724246866e-31
"CXCR2",414.54990766226,5.14451420248192,0.424031845490126,12.1323769834681,7.11536463954855e-34,1.91541919803328e-31
"OLFML2A",1524.05944484051,3.87798357513677,0.320330408529447,12.1061986994603,9.79282751687593e-34,2.60238113807441e-31
"HSPB8",854.004786038264,2.26966430099784,0.187884498035242,12.0801041316996,1.3454922714092e-33,3.53029921541392e-31
"FHOD1",2256.65010093532,2.73851834909355,0.226916294144829,12.0684076893381,1.55106476370618e-33,4.0188088027627e-31
"SHANK3",2688.16355450287,4.21674118840497,0.350024873786747,12.0469758128504,2.01197010586563e-33,5.14865634004727e-31
"HCAR2",233.118553339002,4.74699730028259,0.396877520238292,11.9608621255052,5.69673761600538e-33,1.44002411347024e-30
"SELP",202.952256635131,-3.11154463239733,0.260460710777858,-11.9463109161639,6.7871671175931e-33,1.69499277124662e-30
"CHRM4",156.012785016522,7.05242170952383,0.590707652249453,11.9389374467518,7.41645554408676e-33,1.82805577109723e-30
"HCAR3",183.459500080316,5.04355688565795,0.42247759250322,11.9380458872964,7.49636918869475e-33,1.82805577109723e-30
"EBF3",295.954511373472,-6.36725974656116,0.534797389638489,-11.9059289927823,1.10228819818499e-32,2.65677090371843e-30
"SPTB",100.470400860463,3.4797588029957,0.29328666866267,11.8647015865492,1.8054506605324e-32,4.30153807948454e-30
"NPM2",58.9512495917345,4.46575974197259,0.378951170834813,11.7845255158724,4.69054161134603e-32,1.10483575590887e-29
"ASB9",114.085363749208,3.84891010676119,0.327126673209088,11.7658094615265,5.85619480973928e-32,1.36390119119411e-29
"PTPRB",1968.66703586129,3.24845385733238,0.27685947251521,11.7332227350607,8.61162441240727e-32,1.98335278689309e-29
"CXCL1",575.088549673229,5.11260482103729,0.436520506759698,11.7121755836588,1.10409664988997e-31,2.51491377570541e-29
"FAM107A",532.669593755714,3.03990493375364,0.260854380679515,11.6536472411727,2.19843957257114e-31,4.95317994133201e-29
"NR5A2",74.4078268124372,-4.64965035538156,0.399300333824556,-11.64449403497,2.4476998312083e-31,5.4554754947619e-29
"RNF144A-AS1",176.930921626403,5.09402329925221,0.437503264543114,11.6433949460284,2.47945683385678e-31,5.46746609065781e-29
"CPXM2",476.658444551664,2.64537053468229,0.227265733692352,11.6399885354618,2.58050298918007e-31,5.63038589049731e-29
"EFHD1",564.320528123782,3.99407041700748,0.344410886071011,11.5968181568569,4.27685439019325e-31,9.23444143749227e-29
"LAMC2",367.469493402816,-3.16267158610395,0.274224325975969,-11.5331547441969,8.97919060001044e-31,1.9187697191445e-28
"TMEM26",252.520915348545,3.67009536702184,0.3190207810656,11.5042517128913,1.2557372452862e-30,2.65601241023392e-28
"KCNB2",55.1849975180995,5.77138893551295,0.502603547417721,11.482984879763,1.60637328120266e-30,3.36332377502715e-28
"RAG1",127.731402512265,3.78726064407038,0.329883840112609,11.4805885695328,1.65152415781255e-30,3.42327927431385e-28
"LIMS2",1011.67908162384,2.14467249246371,0.187299361900499,11.4505061346821,2.33776518027117e-30,4.79774224323375e-28
"PRRX1",906.646363247211,-4.32751481400059,0.379312310286919,-11.4088435746448,3.77717463962998e-30,7.67581136571081e-28
"TEK",933.033749916268,2.89442551624281,0.253819746234167,11.403468639404,4.01785380755218e-30,8.08563822552832e-28
"NKX2-3",298.389877136131,10.1126141794237,0.888237254364643,11.3850371955602,4.96470566061504e-30,9.89504028204121e-28
"GJA1",511.795228459352,-2.82840339478622,0.24863097438705,-11.3759092235353,5.51253612517054e-30,1.08822713145271e-27
"PDPN",153.952993710849,-4.6646799935899,0.412496592664499,-11.308408545774,1.19232516027769e-29,2.33155810587132e-27
"ABHD6",646.654881546521,2.25738900563492,0.200114278800564,11.2804994184581,1.63813338523778e-29,3.1733858700195e-27
"VEPH1",82.3213791018648,6.50094972502449,0.577773635575552,11.2517244206696,2.27107919245652e-29,4.35878976863322e-27
"TDGF1",201.895078864713,6.1738194488221,0.549128488911734,11.2429414490175,2.50881153575784e-29,4.77088490946683e-27
"TSPAN12",432.605289084156,2.46454146085566,0.219326927022029,11.2368394265066,2.68835593659666e-29,5.06584016852506e-27
"CCNJL",116.203661869413,3.04932318087152,0.272051308796694,11.2086326449188,3.69862838412562e-29,6.90677199514917e-27
"EDN3",112.574574821901,5.08331108462227,0.454184056492675,11.1921830190978,4.45332359504191e-29,8.24182959625257e-27
"NDST3",77.2237991300336,3.94494274890102,0.353047199096447,11.1739811532206,5.4674166704951e-29,1.00290807739843e-26
"MMRN1",565.240582966303,-4.46209834858716,0.401739884724562,-11.1069339098517,1.16076954509307e-28,2.11056413427098e-26
"TRHDE",145.829000850703,4.85487862608201,0.437398646034751,11.0994367954589,1.26236850725146e-28,2.27533690593986e-26
"ENTPD3",78.6176504116197,4.12307825256109,0.372715587173718,11.0622640813768,1.91209050775294e-28,3.41670793488818e-26
"FCGR3B",854.819297185816,5.75412872496623,0.520593982264976,11.0530066058993,2.11993827929292e-28,3.75573338916099e-26
"CABP4",161.874322895926,2.94720924794886,0.266788524547189,11.0469865709219,2.26697096010828e-28,3.98218424246817e-26
"PLA1A",189.888885738292,-3.90437738475226,0.353993119678103,-11.0295290154301,2.7530300861381e-28,4.79536198533366e-26
"GREM2",88.4476654824299,4.02979533148103,0.366850266429876,10.9848504969025,4.51986319230002e-28,7.80731035416623e-26
"CCL21",14840.3827812577,-2.69960123163721,0.246559448298973,-10.9490885474554,6.71195804242336e-28,1.14979724217646e-25
"MAP3K15",61.8291561814465,6.6021378493812,0.604178803524564,10.9274569231272,8.52027978182646e-28,1.44760950260409e-25
"ADRA1B",190.333458212942,3.50565151924041,0.321215209164858,10.9137158491184,9.91201610693446e-28,1.67037617776047e-25
"RTN1",506.828330344983,2.53098539018418,0.232984944927451,10.8633001629023,1.7240384196628e-27,2.88192486796536e-25
"RAB11FIP5",1253.02320607245,3.25532837988781,0.299881841822821,10.8553701021056,1.88043476387307e-27,3.11821214284488e-25
"CYYR1",670.787485161001,2.31614142868745,0.215245615333484,10.7604581171096,5.29064968997733e-27,8.70353863284525e-25
"HBB",1644.57859911995,4.73061853129026,0.440113431948691,10.7486347561457,6.01452323083308e-27,9.81645964792977e-25
"EVA1A",67.1319389982324,4.50332241916248,0.420468179409837,10.7102573742519,9.11081675115721e-27,1.47538288764052e-24
"WBSCR17",83.6597205659741,6.02619239047645,0.562959413408285,10.7044881867993,9.69649998015713e-27,1.55805466347827e-24
"MADCAM1",83.6349950481688,4.63393555257581,0.433092749064215,10.6996378087335,1.02176812446673e-26,1.62916997568819e-24
"STON2",574.118461292558,3.69652030163952,0.346305166029843,10.674170252837,1.34453329079363e-26,2.12744168332598e-24
"C3",3111.38883598763,-3.24678446827277,0.304534212536273,-10.6614768870544,1.54130177883397e-26,2.42031085391444e-24
"DHRS2",193.239641738426,8.26354693337604,0.775428080079682,10.656754824415,1.62157178136438e-26,2.52721352512188e-24
"CD36",4916.35112004645,3.76664078255957,0.353651832218085,10.6507034303637,1.7305239779471e-26,2.67688813543937e-24
"CRABP1",192.369241455525,10.0240691352383,0.946674469031848,10.5887181530202,3.36163542568203e-26,5.16147993359534e-24
"ITGA2",386.596837415812,2.7081535613119,0.256589036697837,10.5544398785092,4.84520707042059e-26,7.3846655996822e-24
"SLC16A14",189.283001390182,2.32713380033072,0.220645444569457,10.5469378933774,5.2479624702222e-26,7.94012891115079e-24
"CHST9",82.5404233118617,9.95949893926975,0.944736350235695,10.5420935023671,5.52549681744404e-26,8.29945637912898e-24
"TMEM171",105.097994943045,5.41670512536387,0.517564934481653,10.4657498305768,1.24090135231334e-25,1.8504606640828e-23
"KIF19",140.016832188624,4.93346987456712,0.471853964020796,10.4555015974173,1.38265214763427e-25,2.04711526544022e-23
"GDPD5",1142.29554001628,3.05968348117333,0.292664892826531,10.454562730853,1.39641412133412e-25,2.05282779482366e-23
"MCF2L2",88.491927927522,2.47500807796799,0.236870412940451,10.4487852545358,1.4841392899441e-25,2.16642529591277e-23
"PHACTR3",70.6928896796748,5.09624333023802,0.487888906964074,10.4454994928042,1.53644425171617e-25,2.22709205941068e-23
"MAGI1",671.674618956484,2.76901732925287,0.26609673988898,10.4060550700777,2.32664271531263e-25,3.3490729307639e-23
"PLK2",1444.51587198105,3.15204850446009,0.304120966118339,10.3644564355145,3.59798257840281e-25,5.14337813000921e-23
"PROSER2",82.9836538742959,4.19028405191698,0.405702172306297,10.3284732938363,5.23877291100502e-25,7.43762225337754e-23
"NTS",100.659981974786,-6.18301400790985,0.600260879953512,-10.3005446704918,7.0063464327444e-25,9.87942509237592e-23
"NKX2-5",109.289243426721,10.3642531103282,1.00730426239797,10.2890988326162,7.89114293702312e-25,1.1051865594501e-22
"WSCD1",499.42210520401,3.27522101233689,0.318770898809666,10.2745295275291,9.17911915448377e-25,1.27694484452443e-22
"CCDC68",184.178626578467,2.97741687961925,0.290271107545556,10.2573656220744,1.09657481155585e-24,1.51532017959532e-22
"ANGPT2",226.536981152068,-4.69503644095779,0.458511387299642,-10.2397379236506,1.31592339299704e-24,1.80638808543329e-22
"MMRN2",1132.17481613748,2.14011068886058,0.209173943029427,10.2312489685176,1.43654582909428e-24,1.9589948648333e-22
"LOC101059954",196.118931942944,-3.59819712211328,0.352059717447497,-10.2204170025498,1.60648296809928e-24,2.17641692567071e-22
"SLITRK2",182.418147860143,3.11827157161905,0.305743362142364,10.1989837155224,2.00357997893813e-24,2.69676661061231e-22
"MAMDC2",160.807213461285,4.66767704369671,0.457864204530043,10.194457215732,2.09913800139536e-24,2.80715693502729e-22
"CHRNA4",118.627797971867,9.90434810490283,0.973451448373865,10.1744654255206,2.57811683759372e-24,3.42559011600273e-22
"ASTN1",106.488209785699,4.49369305395667,0.441733959058453,10.1728494307634,2.62126155627903e-24,3.4607330916275e-22
"PRICKLE4",381.40799309959,2.58768817816689,0.25456134972937,10.1652830679831,2.83297918311965e-24,3.71658180428507e-22
"KAZALD1",403.336549564465,4.32531206605652,0.425684914692229,10.160830033603,2.96541020370686e-24,3.86585048442992e-22
"MEG3",1095.58144026773,5.11199959662188,0.508358902418442,10.0558868395976,8.65387133901867e-24,1.12110903196987e-21
"KCNJ12",47.8132328728017,3.93869946269339,0.39223320397613,10.0417288051245,9.99075786995465e-24,1.27832363659519e-21
"ARHGAP28",441.220283252433,3.08521546281304,0.307235225026013,10.0418676359516,9.97670402458618e-24,1.27832363659519e-21
"CASKIN2",769.841368447115,3.2061044163125,0.319824757822783,10.024566072177,1.18880640341749e-23,1.51175332086121e-21
"HIF3A",646.445089336324,3.94925508631506,0.394207005427315,10.0182265458071,1.26756948265191e-23,1.60208416075664e-21
"LOC101929636",47.4291634723277,5.68803215110165,0.568078906191731,10.012750146336,1.33975463164096e-23,1.68305660634265e-21
"AQP3",1622.08703160723,2.93994282334554,0.294187553816692,9.99343033110575,1.62846673957953e-23,2.03342521554244e-21
"UNC5C",235.954838417476,3.06960265073669,0.31085656369224,9.87465927782603,5.36148562438724e-23,6.6546631151077e-21
"OR5AK4P",66.4673357364371,9.64700288170284,0.97708885481378,9.87320941608881,5.43957489694149e-23,6.71139931332162e-21
"STOX2",228.355077432133,2.8672174061257,0.290452279675308,9.87156103347136,5.52972501592424e-23,6.78225681243063e-21
"LOC100130238",135.653659228036,10.0977564040716,1.02385771183841,9.86246065963638,6.05470610198839e-23,7.3824675342362e-21
"ANKRD29",308.91649523991,-2.90034556026795,0.294815983567042,-9.83781654297044,7.73717481440005e-23,9.37872278087043e-21
"ENPEP",384.048960673162,3.18440733740789,0.324147761865001,9.82393745089041,8.8805565832945e-23,1.07021033057284e-20
"GPR97",127.543543617038,4.61605594077471,0.470844115633253,9.80378810631718,1.08440843585941e-22,1.29928428083779e-20
"TLL1",60.4221721051126,-4.19639934045452,0.430128237212432,-9.75615869269703,1.73606704435504e-22,2.06811481007996e-20
"NR0B2",68.2491566175874,7.24056758170678,0.742396331874753,9.75296788364024,1.79152597008288e-22,2.12198573187874e-20
"TRIOBP",1361.7994170239,1.61689717869506,0.165796219511401,9.75231632820116,1.8030643116995e-22,2.12351801436973e-20
"UNC13A",165.475488911912,2.64737052949373,0.272435620998391,9.71741698017293,2.54146617825082e-22,2.97624355608943e-20
"PRKAA2",70.9668547159556,3.22372512890753,0.331807355407423,9.71565300277671,2.58586166556896e-22,3.01122138224232e-20
"PTX3",228.965856695488,4.40477699280604,0.454346775477238,9.69474689939053,3.17423712674465e-22,3.6757311264337e-20
"TNFSF11",211.550155504309,-5.16740452149744,0.53312838010986,-9.69260822399404,3.24143171683579e-22,3.73268870147624e-20
"GPR88",196.647792907597,5.72463104031844,0.591992542488914,9.67010668115914,4.03956767579968e-22,4.62608612066164e-20
"SLC16A9",988.779020280265,4.51435048464284,0.467047157680996,9.66572734765735,4.21614191910494e-22,4.8017686647916e-20
"TPPP",131.821969523243,3.18159622257969,0.329251011408152,9.66313272348817,4.3243379121602e-22,4.89808066903042e-20
"EMB",2379.53934316112,-1.36226741011279,0.141006247343787,-9.66104293798733,4.41347614154084e-22,4.97187681857927e-20
"CDH2",392.875844560092,2.93615870586194,0.304598792191442,9.63942990298056,5.44897465004953e-22,6.10520792141765e-20
"SNTG1",50.7996500933436,9.25905389728064,0.965572174694544,9.5891888146111,8.87802473273426e-22,9.89374713226429e-20
"EXOC3L1",461.584804890025,4.22370084405442,0.44080944313744,9.58169320056402,9.54668214314563e-22,1.05820121638034e-19
"LOC339978",64.3157977167732,9.59939615847326,1.00413984674556,9.55981996888693,1.17961723151977e-21,1.30059074334797e-19
"FGF1",159.439620367638,4.0163671692394,0.420224530957123,9.55766946801401,1.20438178899062e-21,1.32086908583056e-19
"SLC22A3",419.271865978372,-4.4937484691879,0.471229125520406,-9.53622818671318,1.48121739494706e-21,1.61593021907699e-19
"TNFRSF10C",123.421996522429,3.23472699776908,0.340341822129509,9.50434765122158,2.0130576181751e-21,2.18464179631066e-19
"CCDC64",595.656382304273,-1.61977249897669,0.170444402626305,-9.50323081320538,2.03477247885333e-21,2.1967064552954e-19
"RNF144A",1063.40807028371,1.86557889959555,0.196486462426402,9.49469432426849,2.20858397678548e-21,2.37199630418701e-19
"SFTPB",69.3309876232249,7.2562951850811,0.765717491004815,9.4764652372757,2.63042724421603e-21,2.81048948031494e-19
"CYP4F3",67.0532535058089,5.4263106798337,0.573178222466409,9.46705661021814,2.87840085580596e-21,3.05966630457159e-19
"GOLM1",952.652601246005,2.31832096814717,0.24517799406157,9.45566496300227,3.20975263560592e-21,3.39447717504283e-19
"SMTN",895.799273542765,2.83046312670041,0.299966621429325,9.43592694818311,3.87552187439563e-21,4.07775722905953e-19
"ITGA2B",43.1978851043584,3.2760107507143,0.347208836779133,9.43527469261459,3.89971084870163e-21,4.08248517534785e-19
"KLK6",53.8986842044542,9.34431203042001,0.991631409376943,9.42317068828143,4.37667829616772e-21,4.55878330266153e-19
"STK32B",48.6299370215192,-3.62929026967442,0.385477856300447,-9.41504216222915,4.72892569550464e-21,4.90105859082101e-19
"SNCG",294.988899087597,2.66684916599085,0.283270376586717,9.41450072586203,4.75336044471706e-21,4.90187339791519e-19
"TPO",103.668600035941,3.88461625900572,0.414020382669081,9.38266911875841,6.43233796501373e-21,6.60047036330716e-19
"STC2",278.651953518901,3.54670859396117,0.378688176538399,9.365775890818,7.54935544526385e-21,7.70852412164675e-19
"CASP16",49.3915072747598,5.7512035697992,0.614661181219095,9.35670536146839,8.22617869663387e-21,8.35844274626602e-19
"LRRC2",91.64426841547,2.54108470719589,0.271597200738335,9.35607841423981,8.27511744736779e-21,8.36715289995315e-19
"PHOSPHO1",146.23427887393,3.98703834299889,0.426167761690896,9.35556065334366,8.31575023259219e-21,8.36742091364907e-19
"ARHGEF40",1802.96497544361,3.6132714041187,0.387428715085552,9.32628703920621,1.09644674615893e-20,1.09792986253055e-18
"TBX15",70.0752539621468,-6.6654268539058,0.715928123017319,-9.31019000317236,1.27603873803198e-20,1.27162168086187e-18
"COLEC12",201.06928154757,-3.80834016748498,0.40938780986716,-9.302524588411,1.37149762519303e-20,1.36021065909097e-18
"COPG2IT1",55.8616520145264,4.01665365153248,0.432186641656447,9.29379407965457,1.48884306191697e-20,1.46955899940072e-18
"AGTR1",128.337971337927,3.53947582786901,0.381447618525373,9.27906128121122,1.70978234594376e-20,1.66386706416537e-18
"NDST1",2588.59527282386,2.49462449844628,0.268831513258282,9.27950919224841,1.7026103547894e-20,1.66386706416537e-18
"PPP1R13B",633.787557270476,1.84155881582065,0.198457890908078,9.27934287416982,1.70526997587714e-20,1.66386706416537e-18
"SDPR",2476.16782933292,2.88678565825924,0.31137295313477,9.27115097569112,1.8414790707282e-20,1.78365318589038e-18
"ETS2",4613.31340537191,2.36246437768756,0.25512662565586,9.25996795361645,2.04493578034017e-20,1.97150831883214e-18
"NPTX2",132.644341208165,5.7970829068829,0.626629670830742,9.25121036671872,2.2196472906428e-20,2.13003930742796e-18
"PALM",229.218527494117,3.22888526749149,0.349079409387122,9.24971562533706,2.2509072730701e-20,2.15008322378789e-18
"FAM184A",87.5926024441377,-3.05996933961748,0.331158599567992,-9.2401928973287,2.46053251255324e-20,2.3395375192754e-18
"HBA1",70.9153131021524,4.99375360613032,0.540540369191736,9.23844709988529,2.50100472561745e-20,2.36716100240176e-18
"SLC11A1",448.920457046102,5.52741363392888,0.598863251184231,9.22984274456416,2.71029511941423e-20,2.55359078341901e-18
"RP3-323P13.2",64.2160489562311,6.88296363440215,0.747596611297137,9.20678816676241,3.36028968010012e-20,3.15167803118169e-18
"PPP1R14A",154.977950950952,4.82266304030386,0.523846262997246,9.2062564553013,3.37697001807561e-20,3.15305560966988e-18
"MEFV",176.370509964147,3.32554109372753,0.362644239466981,9.17025760181784,4.71890015135993e-20,4.3862494321699e-18
"SIGLEC11",388.161804202873,5.49011129781607,0.598760184697676,9.1691322137395,4.76842083707082e-20,4.41249228173232e-18
"ZDHHC11B",128.51626473356,4.01928753524907,0.438396523973694,9.16815557481531,4.811812186836e-20,4.43285524483274e-18
"NTF3",39.3682143170358,3.8565868572451,0.420716249044496,9.16671715438595,4.87643183426268e-20,4.47250792303526e-18
"FFAR2",97.1859440017084,5.38698771311416,0.588449553906014,9.15454464593674,5.45875357807488e-20,4.98453939058749e-18
"PLEKHH1",87.7434824845932,2.75953819920422,0.301914299504894,9.14013746195379,6.23729967637597e-20,5.67047138999654e-18
"SOAT2",49.5501468425326,3.75992567889897,0.411476533302436,9.13764303573398,6.38282252963587e-20,5.77742992988176e-18
"GAREM",82.1682081180312,2.84887354677456,0.312001784020635,9.13095274668732,6.78990766459268e-20,6.11918287268161e-18
"P2RY2",133.876982835531,4.27620477628332,0.470024866372019,9.09782669434081,9.21574024843625e-20,8.26943133634574e-18
"TUBB4A",111.219564177629,2.70784286854686,0.29771158615778,9.09552397168637,9.4131476649557e-20,8.41016055168973e-18
"VIP",40.5829693619687,3.50723108761244,0.385997654548363,9.08614611069613,1.02611814549355e-19,9.12848794840789e-18
"LRP4",264.432287113737,4.7035570087243,0.517846545842082,9.08291664102101,1.05703568425106e-19,9.36334857399829e-18
"SCN11A",179.186515991324,3.95893937993954,0.435988988153132,9.0803655310419,1.08210823497222e-19,9.54465510404433e-18
"TCF7L2",618.683725220539,2.15363550759403,0.237281127963679,9.07630339621316,1.12324950394283e-19,9.86555750751144e-18
"LINC00482",44.1231967971563,6.32552835455649,0.697703317477891,9.06621510332282,1.23223050213561e-19,1.07770775731084e-17
"PPBP",71.4075555803911,8.59115671681033,0.94817316679091,9.06074651520363,1.29560774207e-19,1.12837635620281e-17
"CCL19",2325.26918710952,-2.97517918968633,0.328944881530396,-9.04461311525655,1.50196087115924e-19,1.30262112708739e-17
"SPOCK1",272.456354070955,3.84643670559499,0.426317388423093,9.02247201274757,1.83891991036586e-19,1.58162373037608e-17
"ACTN4",5704.5230149883,1.43337881902455,0.158866097323163,9.02255952136086,1.83745115991815e-19,1.58162373037608e-17
"FLJ46026",59.7176252656191,8.91269687763728,0.988282097634168,9.01837329541154,1.90902835976084e-19,1.63513800996375e-17
"TCHH",89.5033246365486,3.78626099910129,0.42013668302927,9.01197432178879,2.02379726335311e-19,1.726307394024e-17
"ERG",815.535305910601,1.78625566377814,0.198365647725984,9.00486391799864,2.15933441272819e-19,1.834372283075e-17
"TNFRSF19",142.544649814447,2.54314711598899,0.282563846244261,9.00025657843919,2.25190776145174e-19,1.90520588079068e-17
"LPL",297.568429061192,-2.73939295598441,0.30439715938228,-8.99940381028364,2.26946714544008e-19,1.91225670693829e-17
"PTK7",599.860408121836,2.21211107683761,0.245975759531069,8.99320762767356,2.40118054935347e-19,2.01504738570845e-17
"PCAT19",185.095688772508,2.22012680428019,0.247418066506586,8.97317983131637,2.88075222317459e-19,2.40775129362754e-17
"NPR3",285.179832652655,3.87657476855339,0.432765985314891,8.95766973398499,3.31612012058666e-19,2.74946151438081e-17
"MPPED2",42.5255477122407,4.0229160997423,0.449088758266755,8.95795324574284,3.30760681201893e-19,2.74946151438081e-17
"MRO",65.2968962657312,3.0770380222313,0.344060514602925,8.94330471423744,3.77702459676568e-19,3.11913011321749e-17
"TINAGL1",1203.41237912546,2.86179305626845,0.320065031648858,8.94128621775873,3.84666658298447e-19,3.16403591000405e-17
"CNTN3",67.7993090975784,4.26991546620978,0.477852038162258,8.93564351557688,4.04815180841513e-19,3.31660437489442e-17
"NLRP12",38.3188908434387,4.56182286669997,0.511888927200349,8.91174359181736,5.0236205138967e-19,4.09959078787601e-17
"RAPH1",1229.43554425264,2.13554951125303,0.239743366792758,8.90764795632102,5.21266128231226e-19,4.23717815920661e-17
"AMHR2",59.4384559225275,7.77406106464333,0.874368700101316,8.89105598558425,6.05308682136054e-19,4.90110873567036e-17
"GRIP2",82.6505435929488,2.38097062166809,0.267937120881995,8.88630367390084,6.31755354444365e-19,5.09534046183766e-17
"DACH1",195.889893669066,3.24785115766554,0.365970253052349,8.8746315597431,7.01653024701838e-19,5.63715654884485e-17
"C2orf40",124.499516879544,3.88893027455386,0.438366267731449,8.87141771806284,7.22205012353683e-19,5.77987084790237e-17
"TACR1",48.6236870140843,-4.72964296574072,0.53510495385693,-8.83872020180416,9.68212560697127e-19,7.71888844543463e-17
"TUBB1",145.69782535864,3.1507476457497,0.356536052955022,8.83710811188897,9.82280758432798e-19,7.80104044474905e-17
"PTGER4P2-CDK2AP2P2",52.4161128505522,4.08966526139743,0.463379635819474,8.82573368630014,1.08744520212455e-18,8.60326875940373e-17
"MYCT1",920.830425353493,2.83019583391677,0.320820247017462,8.82174943828504,1.12685175694142e-18,8.88113430337711e-17
"TNFAIP1",1073.26107862091,1.43060661833536,0.162207335768413,8.81961726057736,1.148516178376e-18,9.01759217627944e-17
"AC091969.1",41.7546076911265,8.97630296644073,1.01842095182728,8.81394176969277,1.20820828881521e-18,9.4504684568157e-17
"APLNR",3042.91762987997,3.58091813692424,0.406899462824259,8.80049856067479,1.36209664095679e-18,1.06141124713354e-16
"SLC4A10",57.7197781575687,3.63005764601465,0.413001102068753,8.78946237148383,1.50277369485414e-18,1.16664768340586e-16
"OR5AK2",33.2146229045171,8.64630514152305,0.984456010335854,8.78282528700627,1.59418702026931e-18,1.23299658791576e-16
"ABCA8",532.13335249749,3.24665589453234,0.3707072884636,8.75800394426595,1.98738216702147e-18,1.53139247427588e-16
"ITGA1",2742.99674893559,3.10160400247891,0.354382126140013,8.75214570289446,2.0933388505888e-18,1.60706398870387e-16
"SLC26A7",178.039332724818,-5.0222555227968,0.574239656146759,-8.74592248904742,2.21200924881607e-18,1.69190139149297e-16
"LGR4",430.380414686854,2.79880413285285,0.320062830074952,8.74454597616794,2.23914192570959e-18,1.70010746652412e-16
"SLC48A1",391.856851830487,1.44481368830148,0.165221084668465,8.74472947082186,2.23550613641922e-18,1.70010746652412e-16
"NFE2",76.7432513059242,4.85323372861102,0.555967009319282,8.72935560430691,2.56127725972182e-18,1.93759689925233e-16
"LAMA3",338.796110722755,-2.96164427470964,0.339930631781351,-8.71249601481817,2.9725576434165e-18,2.24055181209953e-16
"CCND1",1436.79392161674,1.88106042629151,0.215959746886159,8.710236298263,3.03241985725131e-18,2.26100715111889e-16
"AQP9",324.534136901775,4.83001243068291,0.554491927515353,8.71069927442573,3.02005897596611e-18,2.26100715111889e-16
"C1QTNF1-AS1",39.706440124237,6.45130981070189,0.740627318211582,8.71060201543751,3.02265153425597e-18,2.26100715111889e-16
"RP11-844P9.2",31.7812886231374,5.62280267238264,0.647126506772396,8.68887707973345,3.66039441798302e-18,2.71945001777606e-16
"RNF165",141.118556520663,3.2492076783717,0.374009185228367,8.6875077048917,3.70477299856971e-18,2.7425905255126e-16
"SPATA2",424.00889673767,1.70980257241636,0.197019759265821,8.67833043136284,4.01620772148241e-18,2.96256062814546e-16
"CCDC178",35.7098942098718,4.66229023295897,0.537363815120958,8.67622661177794,4.09116567186744e-18,3.00715184561945e-16
"RERG",454.626408103001,2.92915182126587,0.337931466338905,8.667887169549,4.40212630298491e-18,3.22428530064563e-16
"CMTM2",41.4073083379689,5.21850420033063,0.602563099252643,8.66051075282095,4.69655133249455e-18,3.42782098661785e-16
"CDH4",43.5605689793337,8.45667300401598,0.979145469790909,8.63678918498378,5.78149302292922e-18,4.20486973260621e-16
"DFNB31",405.32903701929,2.42787118746356,0.28139859500802,8.62787245755212,6.2503722173266e-18,4.52999004617992e-16
"ITM2A",1264.09896890427,-1.89248057025775,0.219846389229228,-8.60819491688132,7.42199813270983e-18,5.36038945278082e-16
"TM4SF18",768.35274182692,2.54204116345944,0.295655108287539,8.59799506994204,8.11207830589375e-18,5.83844302515853e-16
"FAM222A",63.0104537066919,3.03334232240358,0.353521450085818,8.58036286530064,9.45743197607419e-18,6.7831712802791e-16
